price,ema_20,ema_50,rsi_14,bb_upper,bb_lower,macd_line,macd_signal,adx,volume,vol_ma20,cmf,fib_0_618,entry,tp,sl,is_doji,timestamp,label
21.85,23.346428555631284,23.09842333128673,31.620300925964884,27.75131786908552,20.95968213091448,-0.45416382732730654,0.06679047532471466,37.101412351939864,176116.54,309287.5015,-0.16258631769545714,28.59518,21.85,27.7513,20.9597,0,2025-01-09 00:00:00,0
21.43,23.109625836047353,23.010642024177447,28.565616325395894,27.808470622080915,20.447529377919093,-0.5863324238108518,-0.06383410450239864,37.493009163814065,171423.17,291838.8485,-0.26975450479980384,28.59518,21.43,27.8085,20.4475,0,2025-01-09 04:00:00,1
20.86,22.953470994519034,22.95022468989598,35.72213016294293,27.69324257990149,20.137757420098513,-0.634540498847123,-0.17797538337134353,37.351547156380825,221924.91,285974.6825,-0.3029045732410393,28.59518,20.86,27.6932,20.1378,0,2025-01-09 08:00:00,0
21.47,22.86456899504103,22.913745290292216,41.420581063757844,27.48478384587367,19.967216154126326,-0.621204483575287,-0.26662120341213225,36.59822949988251,309839.94,284507.874,-0.2106521079005329,28.59518,21.47,27.4848,19.9672,0,2025-01-09 12:00:00,0
22.02,22.69461004313236,22.84183371028076,35.610027703485756,27.278587947292493,19.694412052707506,-0.6786625401734199,-0.3490294707643898,35.89872024741978,360373.12,280712.00250000006,-0.2668636214483781,28.59518,22.02,27.2786,19.6944,0,2025-01-09 16:00:00,1
21.08,22.539885277119755,22.77235003536779,35.55288865167917,26.96915491174548,19.501845088254523,-0.7167432108394962,-0.4225722187794111,35.43698447046502,250365.53,272898.559,-0.269077037202797,28.59518,21.08,26.9692,19.5018,0,2025-01-09 20:00:00,0
21.07,22.413229536441683,22.71108140652984,37.07517192131525,26.60840501121274,19.38659498878726,-0.7272423891580537,-0.48350625285513965,34.83279381217328,208378.48,262660.424,-0.2601930115550072,28.59518,21.07,26.6084,19.3866,1,2025-01-10 00:00:00,1
21.21,22.31101719963771,22.65731350823455,38.52719999560098,26.175219847684964,19.357780152315037,-0.7168102081921575,-0.5301670439225432,33.84024701015431,91276.89,268841.3175,-0.24646515204196726,28.59518,21.21,26.1752,19.3578,1,2025-01-10 04:00:00,1
21.34,22.244253656815072,22.61624239026457,41.5442684948179,25.703909089595808,19.412090910404192,-0.6789296081967429,-0.5599195567773831,32.57104139872503,271854.64,274245.4295,-0.21562227653905083,28.59518,21.34,25.7039,19.4121,1,2025-01-10 08:00:00,0
21.61,22.142896165689827,22.559919159273804,38.318727070435266,25.035469512024967,19.582530487975035,-0.6758159801866981,-0.5830988414592462,31.97840581498506,206583.61,288942.716,-0.2237902438889174,28.59518,21.61,25.0355,19.5825,1,2025-01-10 12:00:00,0
21.18,22.07785843562413,22.5167850745964,41.5036194488042,24.28618652529802,19.88981347470198,-0.6433387390940801,-0.595146820986213,31.428101344369374,448236.56,289832.745,-0.18257769549462136,28.59518,21.18,24.2862,19.8898,1,2025-01-10 16:00:00,0
21.46,22.02949096556469,22.47965624814164,42.75417951207941,23.792097630572922,20.073902369427078,-0.6017871828067705,-0.5964748933503244,30.917104335940525,253628.54,261041.16499999998,-0.12688579035720216,28.59518,21.46,23.7921,20.0739,0,2025-01-10 20:00:00,0
21.57,21.96096801646329,22.4337873756655,40.54766515367963,23.48568924304149,20.13531075695851,-0.5831153118374317,-0.5938029770477459,30.39470826031882,87596.33,253280.14649999997,-0.0895750033694965,28.59518,21.57,23.4857,20.1353,0,2025-01-11 00:00:00,0
