price,ema_20,ema_50,rsi_14,bb_upper,bb_lower,macd_line,macd_signal,adx,volume,vol_ma20,cmf,fib_0_618,entry,tp,sl,is_doji,timestamp,label,reg_target
21.31,23.713187376383956,23.37234957682018,36.359472082015316,27.79871780134724,20.995282198652756,-0.6410714320629154,-0.1418946744607333,28.656690150714095,2967761.45,2212563.7465,-0.04931396305285299,15.464060000000002,15.4641,27.7987,15.1548,0,2024-12-10 16:00:00,1,0.06626224918338786
21.43,23.56145524529977,23.323237828709587,40.97449727370334,27.783710469713156,20.72428953028684,-0.6790559371447031,-0.2493269269975273,28.62434045815188,3776194.26,2262650.2255,-0.030579321530536215,15.464060000000002,15.4641,27.7837,15.1548,1,2024-12-10 20:00:00,1,0.08092224231464734
22.12,23.45464998384265,23.288601051113133,43.03756928263412,27.744359437239364,20.530640562760635,-0.6755502822982997,-0.3345715980576818,28.675139360420932,1673808.76,2301898.9560000002,-0.004539807034000445,15.464060000000002,15.4641,27.7444,15.1548,1,2024-12-11 00:00:00,1,0.06060606060606058
22.44,23.33706427109573,23.246695127540068,41.95193371871777,27.695949416523455,20.322050583476546,-0.682654965455125,-0.40418827153717046,28.558635053808285,1438505.0,2325894.2395,-0.024422138707576767,15.464060000000002,15.4641,27.6959,15.1548,1,2024-12-11 04:00:00,1,0.08325832583258333
22.22,23.29067719765804,23.23113845587183,46.141715420056364,27.61174533033585,20.210254669664145,-0.6301853586354866,-0.44938768895683373,28.107456906906602,925548.85,2353895.09,-0.010308672098136098,15.464060000000002,15.4641,27.6117,15.1548,1,2024-12-11 08:00:00,1,0.18293216630196935
22.85,23.349660321690607,23.25776047721019,52.37083420958054,27.481842515470316,20.197157484529686,-0.4973366882367891,-0.45897748881282485,26.619165697036518,973086.63,2415329.005,0.006037195220815081,15.464060000000002,15.4641,27.4818,15.1548,1,2024-12-11 12:00:00,1,0.20577164366373893
23.91,23.392549814862928,23.279024772221558,51.70255552486642,27.110421892424064,20.28657810757594,-0.39636024632057953,-0.4464540403143758,25.23718100215715,2671773.57,2338036.8899999997,-0.03390490796248653,15.464060000000002,15.4641,27.1104,15.1548,0,2024-12-11 16:00:00,1,0.16974789915966382
23.8,23.45706888011408,23.31004340860503,53.27849910533946,26.806158408476023,20.374841591523975,-0.2911922619552243,-0.4154016846425455,23.837797092381702,1084181.97,2225608.7265,0.01473101579459794,15.464060000000002,15.4641,26.8062,15.1548,0,2024-12-11 20:00:00,1,0.17199833818030746
24.07,23.79734803438893,23.45592405924797,66.27186074476302,27.04949408870137,20.24050591129863,0.03064809345301711,-0.326191729023433,23.70477593165689,707933.69,2368919.0935,0.08769851483117776,15.464060000000002,15.4641,27.0495,15.1548,0,2024-12-12 00:00:00,0,-0.003329633740288563
27.03,24.276648221589983,23.666672135355892,71.4682191468508,27.74391165979286,19.820088340207146,0.4260426956281016,-0.17574484409312613,24.622084082948252,3892076.49,2607557.4475,0.13606067647488587,16.243340000000003,16.2433,27.7439,15.9185,0,2024-12-12 04:00:00,1,0.010405827263267456
28.83,24.61601505762903,23.830332051616445,65.49180042217418,28.010071393677173,19.675928606322827,0.6519952449603998,-0.01019682628242094,25.47387022343309,5726250.72,2601206.491,0.10062590142866881,16.243340000000003,16.2433,28.0101,15.9185,0,2024-12-12 08:00:00,1,0.08297413793103443
27.84,24.95829933785484,24.00208373586678,66.6154347410996,28.418668264993244,19.468331735006757,0.8511091198508254,0.16206436294422832,26.066849258187954,2838681.0,2627811.119,0.141632625932764,16.243340000000003,16.2433,28.4187,15.9185,0,2024-12-12 12:00:00,1,0.024459411556185667
28.21,25.147032734249617,24.117296138381807,59.45884909491886,28.71541870633527,19.403581293664736,0.8961002284418917,0.30887153604376105,26.20853047718743,3034632.13,2615882.747,0.14383230428720492,16.243340000000003,16.2433,28.7154,15.9185,0,2024-12-12 16:00:00,1,0.053452115812917506
26.94,25.526362950035367,24.31387276040605,66.20179556976265,29.451939766864665,19.142060233135343,1.095838558780283,0.4662649405910655,26.720282505126907,1822397.09,2694865.2509999997,0.23012810761455121,16.243340000000003,16.2433,29.4519,15.9185,0,2024-12-12 20:00:00,0,-0.05217988328184001
29.13,25.966709335746284,24.542740495292087,68.804286928873,30.359152664403656,18.88284733559635,1.321208036295772,0.6372535597320068,27.856777161042597,3687315.39,2886787.6965,0.28131607755870974,16.81252,16.8125,30.3592,16.4763,0,2024-12-13 00:00:00,0,-0.0679933665008291
