price,ema_20,ema_50,rsi_14,bb_upper,bb_lower,macd_line,macd_signal,adx,volume,vol_ma20,cmf,fib_0_618,entry,tp,sl,is_doji,timestamp,label
51602.4,51672.22886862944,51730.914989489844,47.184193226305695,52419.64890422409,51002.079095775916,-78.40123059471807,-67.81888867874139,12.174564882136133,8605.10808,6851.9159745000015,0.005000280193680035,51526.52,51526.52,54102.846,50495.9896,1,2024-02-22 16:00:00,0
51509.99,51635.67564304569,51713.56224480397,44.29458993842699,52373.31450938201,50964.45649061798,-99.01149567340326,-74.05741007767377,11.639581671380315,5304.8486,6907.442598,-0.010870922873949338,51526.52,51509.99,54085.4895,50479.7902,1,2024-02-22 20:00:00,0
51288.42,51584.65891513657,51689.50098030186,41.94228048235421,52375.249449857976,50890.46055014203,-129.06145839118835,-85.05821974037669,11.565827409487651,6782.72303,6823.867883999999,-0.007627955094670557,51526.52,51288.42,53852.841,50262.6516,1,2024-02-23 00:00:00,0
51100.0,51520.97330417119,51659.166039897864,39.723273310921165,52391.500335372766,50788.33266462725,-165.8153441855684,-101.20964462941504,11.65795327828227,4695.56436,6832.888682000002,-0.014838399698107213,51526.52,51100.0,53655.0,50078.0,1,2024-02-23 04:00:00,0
50915.96,51492.20917996441,51641.902665784226,44.89241894027366,52389.61522592659,50754.0897740734,-168.55134765198454,-114.67798523392895,11.86234418194071,3958.88987,6807.7929095,0.01163919627392416,51526.52,50915.96,53461.758,49897.6408,1,2024-02-23 08:00:00,0
51218.95,51436.86640092018,51613.24412987112,41.04142384497184,52381.67616310524,50669.21183689476,-193.3311640698157,-130.40862100110633,11.856658227963335,4762.093,7036.985497500001,-0.029631053328875105,51526.52,51218.95,53779.8975,50194.571,0,2024-02-23 12:00:00,0
50911.11,51404.69721988017,51593.08122281735,44.189787654606,52265.71462710142,50666.40237289858,-195.5467904476609,-143.43625489041725,12.22282290517605,8302.82835,6947.2125785,-0.0445663187333796,51526.52,50911.11,53456.6655,49892.8878,0,2024-02-23 16:00:00,0
51099.09,51341.787960843954,51559.78980231471,39.86146917117402,52271.1861563385,50567.34584366149,-223.36852860183717,-159.42270963270124,12.79210206196482,5650.6788,6240.8681735,0.023980557900865927,51462.248,51099.09,53654.0445,50077.1082,0,2024-02-23 20:00:00,0
50744.15,51294.94815504929,51531.9537316357,41.69505064648346,52182.512716893914,50530.90528310609,-234.17919492090004,-174.37400669034102,13.320718421840107,3175.74106,5858.7078915,-0.043290983055148315,51462.248,50744.15,53281.3575,49729.267,0,2024-02-24 00:00:00,1
50849.97,51273.40071171126,51513.78691863038,45.40066348856767,52019.43350907848,50574.97249092151,-222.53183440255088,-184.00557223278298,13.165106556017122,2775.43339,5706.7218365,-0.036298989578521575,51462.248,50849.97,53392.4685,49832.9706,0,2024-02-24 04:00:00,1
51068.7,51258.771120119716,51498.33605907625,46.259807702460236,51901.77186606837,50604.414133931634,-206.79487861863163,-188.56343350995272,12.803567275539963,2424.36167,5660.7662555,0.002421939460357592,51462.248,51068.7,53622.135,50047.326,0,2024-02-24 08:00:00,1
51119.79,51243.58720391784,51482.689154798754,45.9481421857602,51864.76252239957,50594.49347760042,-193.74005709426274,-189.5987582268147,12.440113052508966,2450.32792,5557.0805805,0.024476029148754425,51462.248,51119.79,53675.7795,50097.3942,0,2024-02-24 12:00:00,1
51099.34,51273.44270830662,51485.606050689006,53.49977303094598,51897.47670372792,50620.93329627208,-144.7899825997374,-180.63700310139927,12.488642344632456,1990.4479,5319.7824935,0.10931830143628186,51462.248,51099.34,53654.307,50077.3532,0,2024-02-24 16:00:00,0
51557.07,51301.51673608694,51488.84581340709,53.669576504250834,51929.938537784816,50629.6934622152,-103.89929765274428,-165.2894620116683,12.533705258747124,4634.38652,4851.3768195,0.08727126879611852,51462.248,51462.248,54035.3604,50433.003,0,2024-02-24 20:00:00,0
51568.22,51332.32371360247,51494.184801116615,54.579022024151456,51966.52185336706,50649.80914663294,-66.1497376782936,-145.46151714499334,13.144126422747119,2285.4637,4643.758643,0.07956822517559334,51462.248,51462.248,54035.3604,50433.003,1,2024-02-25 00:00:00,0
51624.99,51369.176693259375,51503.01206381793,56.11969848009311,51940.7859941825,50662.53400581749,-28.29831903531158,-122.02887752305699,13.710946075032828,3601.71905,4416.236709,0.032019067567201104,51462.248,51462.248,54035.3604,50433.003,1,2024-02-25 04:00:00,0
51719.28,51395.445579615625,51508.58021817801,54.54991418676885,51949.46358352027,50659.74641647972,-4.245631277583016,-98.4722282739622,14.23727860929813,2307.35285,4281.875432,0.020588402004601148,51462.248,51462.248,54035.3604,50433.003,1,2024-02-25 08:00:00,0
51645.0,51407.69076250937,51509.18569981809,51.998719129771224,51897.56787186125,50681.281128138755,4.996624159699422,-77.77845778722988,14.339812351261676,1998.19169,4211.3234045,-0.033633026496141326,51462.248,51462.248,54035.3604,50433.003,1,2024-02-25 12:00:00,0
51524.02,51432.954499413245,51515.60822139385,54.80129900547812,51906.05983719677,50677.881162803234,24.062019454890105,-57.41036233880588,13.827535276578988,3015.0669,4128.850768,0.03869783013710728,51462.248,51462.248,54035.3604,50433.003,1,2024-02-25 16:00:00,0
51672.96,51461.13502327865,51523.97064408429,55.84316193037422,51927.45534998907,50669.13065001093,43.183545461623,-37.29158077872011,14.013770294748118,3855.78862,3895.770988,-0.05558473044203397,51462.248,51462.248,54035.3604,50433.003,0,2024-02-25 20:00:00,1
